X				Y			OBJECTID	SPECIES	DIAMETER
-89.38274682	43.14468929	26262	320	16
-89.38275766	43.14452687	26263	544	9
-89.38275075	43.14414179	26264	544	11
-89.38277962	43.14375409	26265	320	10
-89.38277614	43.14359953	26266	320	11
-89.38278342	43.14340568	26267	320	7
-89.38279429	43.14319611	26268	320	5
-89.38279442	43.1429813	26269	320	8
-89.38280524	43.14285294	26270	320	15
-89.38279813	43.14277697	26271	320	19
-89.38280892	43.14269315	26272	320	16
-89.38281255	43.14260408	26273	320	15
-89.38281981	43.14244952	26274	318	18
-89.38281992	43.14227139	26275	320	9
-89.38283077	43.14209325	26276	954	8
-89.38260904	43.14198577	26277	1	0
-89.38241944	43.14198047	26278	320	8
-89.38222984	43.14197778	26279	554	10
-89.38215471	43.14198562	26280	661	5
-89.38187925	43.14198552	26281	320	19
-89.38165389	43.14197234	26282	320	15
-89.38144997	43.14198275	26283	320	6
-89.38080246	43.14199037	26284	320	16
-89.38085978	43.14186989	26285	1	0
-89.38121752	43.14187002	26286	320	17
-89.3815216	43.14186227	26287	320	19
-89.3817577	43.14186759	26288	320	19
-89.38198665	43.14187029	26289	320	2
-89.38224422	43.14186776	26290	320	19
-89.38242309	43.14186521	26291	320	17
-89.38269855	43.14186792	26292	320	18
-89.38284531	43.14173699	26293	544	8
-89.38285636	43.14122878	26294	544	18
-89.38287816	43.14070748	26295	320	19
-89.3828854	43.14057126	26296	320	22
-89.38289267	43.14039706	26297	760	2
-89.3828927	43.14034205	26298	760	2
-89.38292913	43.13932564	26299	317	36
-89.38291471	43.13949591	26300	1	0
-89.38293635	43.13921562	26301	941	1
-89.38293643	43.13908463	26302	554	9
-89.38293291	43.13900997	26303	320	4
-89.38294017	43.13884232	26304	974	26
-89.38294738	43.13875587	26305	554	7
-89.38294388	43.13862751	26306	554	11
-89.38295112	43.13849653	26307	554	9
-89.38312283	43.13849135	26308	1	0
-89.38311914	43.13865638	26309	974	27
-89.38311192	43.13876641	26310	974	32
-89.38311182	43.13892359	26311	320	9
-89.38310092	43.13918817	26312	320	11
-89.38310084	43.13931915	26313	320	14
-89.38307913	43.13969637	26314	544	17
-89.38307907	43.13979068	26315	544	21
-89.38306819	43.14002382	26316	544	20
-89.3830609	43.14023732	26317	544	10
-89.38306074	43.14049404	26318	544	19
-89.38305349	43.1406486	26319	318	15
-89.38304263	43.14083983	26320	544	4
-89.38302436	43.14144496	26321	544	17
-89.38302064	43.14167025	26322	1	0
-89.38380395	43.1418827	26323	320	3
-89.38400786	43.14187753	26324	320	8
-89.38416884	43.14188021	26325	320	10
-89.38432267	43.14188288	26326	320	15
-89.38453015	43.14188295	26327	1	0
-89.3848557	43.14188043	26328	318	18
-89.38512759	43.14184909	26329	315	1
-89.38538878	43.14178106	26330	320	11
-89.3842761	43.14198765	26331	320	10
-89.38386112	43.14198489	26332	544	12
-89.38299167	43.1422125	26333	1	0
-89.38298798	43.14239326	26334	954	11
-89.38298786	43.14257401	26335	318	21
-89.38298062	43.14271547	26336	317	29
-89.38296975	43.14292766	26337	320	14
-89.38296608	43.1430796	26338	320	8
-89.38296235	43.14331012	26339	320	22
-89.38295145	43.14357994	26340	320	16
-89.38295137	43.14369521	26341	320	13
-89.3830765	43.14382361	26342	320	11
-89.38320887	43.14382366	26343	320	16
-89.38353084	43.14383162	26344	320	8
-89.38370613	43.14383692	26345	320	21
-89.38386354	43.14383698	26346	320	16
-89.38369891	43.14395218	26347	320	22
-89.38342702	43.14394161	26348	320	21
-89.38319091	43.14393891	26349	320	14
-89.38305855	43.14393625	26350	320	19
-89.38292242	43.14421912	26351	318	19
-89.38292594	43.14431343	26352	320	16
-89.3829223	43.14439988	26353	320	18
-89.38291864	43.14453348	26354	320	17
-89.38287502	43.145618	26355	1	0
-89.38615764	43.14209158	26356	544	18
-89.38610456	43.1420449	26357	500	3
-89.38605853	43.14203451	26358	661	1
-89.38602315	43.14200079	26359	661	1
-89.3859736	43.14195929	26360	554	15
-89.38587805	43.14187241	26361	661	1
-89.38587464	43.14166498	26362	320	14
-89.38565873	43.14153268	26363	320	15
-89.38564814	43.14147823	26364	781	1
-89.3856305	43.14138229	26365	130	12
-89.38566591	43.14136934	26366	136	13
-89.38566593	43.14133304	26367	136	11
-89.38563767	43.14122673	26368	554	18
-89.38590328	43.14112829	26369	544	12
-89.38623964	43.14113358	26370	544	19
-89.38640605	43.14113104	26371	544	11
-89.38652997	43.14113108	26372	544	19
-89.38664327	43.14113111	26373	544	22
-89.38706106	43.14113384	26374	544	26
-89.38721685	43.14113647	26375	544	14
-89.38741513	43.14113654	26376	544	17
-89.38760986	43.14114178	26377	544	18
-89.3877267	43.141147	26378	544	10
-89.38796408	43.14085668	26379	554	14
-89.38796769	43.14074001	26380	554	12
-89.38796777	43.14058185	26381	554	19
-89.38798571	43.1401696	26382	554	18
-89.38812879	43.1408109	26383	1	0
-89.38812515	43.14093664	26384	1	0
-89.38811434	43.141065	26385	554	22
-89.38809996	43.14119336	26386	2	20
-89.3880425	43.14159676	26387	1	0
-89.3880317	43.14173036	26388	320	20
-89.388003	43.14187443	26389	320	17
-89.38799577	43.14199231	26390	320	14
-89.38780966	43.14216254	26391	315	2
-89.38781331	43.14202894	26392	320	21
-89.38784207	43.14178008	26393	320	24
-89.38786003	43.14164124	26394	320	23
-89.38788158	43.14148931	26395	320	19
-89.38791033	43.14125093	26396	320	16
-89.3878568	43.14101515	26397	544	16
-89.38753126	43.14102029	26398	544	16
-89.38718069	43.1410097	26399	544	17
-89.38698394	43.14100702	26400	544	12
-89.38680865	43.14100697	26401	544	12
-89.38648312	43.14100425	26402	544	12
-89.38628994	43.14100419	26403	544	15
-89.3861397	43.14100414	26404	544	15
-89.38595368	43.14099884	26405	544	16
-89.38575335	43.14099878	26406	320	12
-89.38542424	43.14099344	26407	320	12
-89.38518456	43.14099074	26408	544	16
-89.3849878	43.14099591	26409	1	0
-89.38447648	43.14062376	26410	315	4
-89.38447661	43.14040371	26411	320	16
-89.384491	43.14027273	26412	320	6
-89.38438397	43.13979854	26413	1	0
-89.38369733	43.13950491	26414	320	14
-89.38358286	43.13948915	26415	320	16
-89.38343619	43.13949434	26416	320	7
-89.38319288	43.13960167	26417	544	17
-89.38344328	43.13960437	26418	544	17
-89.38423729	43.13981945	26419	1	0
-89.38431949	43.1399557	26420	1	0
-89.38431548	43.14065776	26421	320	13
-89.38389315	43.14098245	26422	317	19
-89.38380729	43.14098766	26423	317	20
-89.38352819	43.14110545	26424	544	19
-89.38382153	43.14110817	26425	1	0
-89.38411129	43.14111089	26426	317	29
-89.38469797	43.1411137	26427	317	19
-89.3848661	43.14111638	26428	972	34
-89.38505928	43.14111382	26429	320	16
-89.38521668	43.14112173	26430	320	12
-89.38548132	43.14126066	26431	554	31
-89.38549553	43.14142308	26432	554	15
-89.3855312	43.14159337	26433	554	14
-89.38661826	43.14238222	26434	1	0
-89.38648229	43.14243719	26435	554	18
-89.38655736	43.14252628	26436	136	13
-89.38638205	43.14254719	26437	554	22
-89.38642492	43.14266246	26438	554	25
-89.38656804	43.14261273	26439	500	7
-89.38657872	43.14269657	26440	500	7
-89.38658225	43.14278564	26441	544	18
-89.38657861	43.14289828	26442	544	13
-89.38657851	43.1430607	26443	500	2
-89.38658565	43.14308689	26444	500	9
-89.38657489	43.14314714	26445	130	14
-89.38657129	43.14318644	26446	136	10
-89.38659631	43.14322574	26447	130	9
-89.38657481	43.1432755	26448	544	15
-89.38656762	43.14333314	26449	941	1
-89.38655327	43.14341434	26450	941	1
-89.38642814	43.14327022	26451	554	30
-89.38641731	43.14343525	26452	554	11
-89.3865604	43.14345626	26453	554	16
-89.38658184	43.14349818	26454	661	1
-89.38656392	43.14355056	26455	320	15
-89.38639923	43.1437758	26456	554	12
-89.38655643	43.14412164	26457	554	17
-89.38638823	43.14422114	26458	554	8
-89.38638458	43.14434164	26459	554	6
-89.38653845	43.14428406	26460	661	13
-89.38653484	43.14434954	26461	544	17
-89.38652762	43.14445695	26462	544	18
-89.38654546	43.14454078	26463	315	2
-89.386549	43.14459842	26464	661	1
-89.38654181	43.14465343	26465	661	1
-89.3865203	43.14473987	26466	544	15
-89.38636647	43.14472934	26467	554	22
-89.38650594	43.14481583	26468	500	6
-89.38636635	43.14492843	26469	554	11
-89.38651664	43.14487609	26470	661	1
-89.38651303	43.14493372	26471	661	1
-89.38650585	43.14498349	26472	554	19
-89.38647362	43.14503325	26473	130	13
-89.38651297	43.14504374	26474	136	14
-89.38647002	43.14506469	26475	136	9
-89.38650221	43.14508565	26476	136	10
-89.38649861	43.14511709	26477	136	12
-89.38648429	43.14514328	26478	136	12
-89.38628751	43.14516941	26479	554	22
-89.38599752	43.14550988	26480	544	32
-89.38582572	43.14564604	26481	701	1
-89.38617281	43.14553089	26482	500	3
-89.38605826	43.14565136	26483	136	11
-89.38597953	43.14568277	26484	544	17
-89.38592227	43.1457168	26485	661	1
-89.38570046	43.14572328	26486	1	0
-89.38585069	43.14576524	26487	136	15
-89.38584352	43.14579144	26488	136	13
-89.38581133	43.14578095	26489	136	12
-89.38580773	43.14581238	26490	136	13
-89.38576121	43.14583595	26491	136	13
-89.38557161	43.14581755	26492	544	6
-89.38568963	43.14588046	26493	781	1
-89.38563594	43.14592235	26494	781	1
-89.38543182	43.14624974	26495	315	2
-89.38543532	43.14638335	26496	315	2
-89.38559987	43.14642007	26497	1	0
-89.38551749	43.14657199	26498	833	25
-89.38534577	43.14655883	26499	954	15
-89.38550665	43.14675012	26500	554	25
-89.38566777	43.14654322	26501	1	0
-89.38573965	43.14600098	26502	1	0
-89.38638748	43.14551393	26503	1	0
-89.38657367	43.14524678	26504	1	0
-89.38664175	43.14506081	26505	320	19
-89.38666688	43.14491412	26506	933	8
-89.38667055	43.1447517	26507	1	0
-89.38667782	43.14455785	26508	1	0
-89.38668148	43.14441377	26509	320	24
-89.38667795	43.14433256	26510	320	20
-89.3866816	43.14419896	26511	1	0
-89.38681054	43.14393966	26512	541	21
-89.38697152	43.14394495	26513	541	22
-89.38711104	43.14395023	26514	544	15
-89.38728992	43.14395028	26515	544	18
-89.38746164	43.14395295	26516	544	16
-89.38761905	43.143953	26517	544	14
-89.38755471	43.14384034	26518	1	0
-89.38717908	43.14383498	26519	1	0
-89.3869072	43.14382704	26520	1	0
-89.38671422	43.14347333	26521	544	18
-89.38672143	43.14336593	26522	554	19
-89.38672523	43.1429887	26523	954	12
-89.38673247	43.14283676	26524	781	2
-89.38673252	43.14275818	26525	320	17
-89.38614598	43.14248293	26526	544	24
-89.38597421	43.14257456	26527	544	21
-89.38543757	43.1426294	26528	544	17
-89.38520858	43.14268434	26529	544	17
-89.38498318	43.14271571	26530	954	10
-89.38472202	43.14274182	26531	544	14
-89.38448588	43.14278889	26532	952	4
-89.38419968	43.14279404	26533	544	13
-89.38410675	43.14266826	26534	554	9
-89.38398869	43.14267608	26535	554	10
-89.38391709	43.14274417	26536	554	19
-89.38410303	43.14288569	26537	554	12
-89.38415662	43.14300359	26538	544	19
-89.38409933	43.14309526	26539	544	13
-89.38403829	43.14345675	26540	544	13
-89.38402382	43.14370299	26541	544	9
-89.38400547	43.14444958	26542	544	18
-89.38399824	43.14456485	26543	544	17
-89.38381174	43.145314	26544	544	28
-89.38526389	43.14589866	26545	544	22
-89.38505644	43.14580166	26546	544	16
-89.38463803	43.14552385	26547	320	10
-89.38436276	43.14520678	26548	317	34
-89.38427699	43.14504695	26549	544	16
-89.38421269	43.14489237	26550	544	8
-89.38416986	43.14472994	26551	544	21
-89.38414846	43.14462777	26552	544	7
-89.38415929	43.14447845	26553	544	20
-89.38415223	43.14432127	26554	544	21
-89.38416666	43.14412218	26555	544	22
-89.38417751	43.14393619	26556	544	14
-89.38418478	43.14374234	26557	1	0
-89.38421016	43.14320532	26558	544	20
-89.38433907	43.14301413	26559	954	13
-89.38445001	43.14294082	26560	544	20
-89.38462535	43.14286491	26561	544	17
-89.38500459	43.14281788	26562	318	11
-89.38540171	43.14276299	26563	320	16
-89.38556988	43.14271851	26564	320	16
-89.38578457	43.14264785	26565	544	21
-89.38518696	43.14293844	26566	462	21
-89.38521548	43.14310611	26567	462	22
-89.3852404	43.14331045	26568	462	17
-89.38522586	43.14368636	26569	544	21
-89.38522578	43.14382782	26570	318	21
-89.38522216	43.14390379	26571	318	19
-89.38522555	43.14421553	26572	462	25
-89.38520395	43.14443295	26573	320	11
-89.38520033	43.14450892	26574	317	36
-89.3852181	43.14469492	26575	462	20
-89.38530743	43.1448757	26576	544	22
-89.3853968	43.14499362	26577	462	21
-89.38597976	43.14530554	26578	320	14
-89.38609071	43.14522175	26579	462	18
-89.38590115	43.14513786	26580	462	20
-89.38566151	43.14503561	26581	462	19
-89.38552564	43.14492031	26582	462	25
-89.38542197	43.14478929	26583	320	10
-89.38535061	43.14445657	26584	320	5
-89.38536862	43.14425225	26585	320	12
-89.38536875	43.14404006	26586	320	11
-89.38536528	43.14386192	26587	462	25
-89.38538327	43.14369689	26588	320	14
-89.38539055	43.14347946	26589	544	17
-89.38539063	43.1433511	26590	317	26
-89.38539426	43.14326465	26591	954	7
-89.38537644	43.14314414	26592	462	24
-89.38532654	43.14284549	26593	320	14
-89.38871784	43.1459114	26594	554	19
-89.38852105	43.14595325	26595	554	20
-89.38837436	43.14597941	26596	554	18
-89.3881883	43.14601865	26597	554	21
-89.38801298	43.14605265	26598	554	25
-89.38726517	43.1462096	26599	1	0
-89.38705406	43.14625669	26600	1	0
-89.3868501	43.14632212	26601	320	16
-89.38765178	43.1457932	26602	544	17
-89.38765543	43.14567531	26603	544	15
-89.38766264	43.14557053	26604	544	19
-89.38767352	43.14531643	26605	544	15
-89.38767	43.1452195	26606	544	20
-89.3876808	43.14508328	26607	544	17
-89.3876809	43.14491301	26608	544	21
-89.3876917	43.14478727	26609	544	14
-89.38770249	43.14468772	26610	544	18
-89.38770255	43.14458032	26611	544	18
-89.3877062	43.14445458	26612	320	12
-89.38770985	43.14432884	26613	544	8
-89.38770991	43.14422929	26614	320	18
-89.38771716	43.14405378	26615	320	20
-89.38789255	43.14388093	26616	320	16
-89.38788889	43.14403287	26617	970	1
-89.38787449	43.14419004	26618	970	1
-89.38787798	43.1443446	26619	320	19
-89.38787075	43.14448344	26620	320	18
-89.38785995	43.14460918	26621	544	20
-89.38785987	43.14474802	26622	544	22
-89.3878455	43.14485804	26623	544	21
-89.38784543	43.14497593	26624	544	20
-89.38783819	43.14513834	26625	544	19
-89.38785241	43.14529029	26626	544	20
-89.38782372	43.14541602	26627	544	20
-89.38782009	43.14551556	26628	544	20
-89.38780927	43.14566226	26629	544	13
-89.38780198	43.14590589	26630	544	23
-89.38885389	43.14574116	26631	320	15
-89.38885397	43.1455866	26632	320	10
-89.38883972	43.14547919	26633	320	14
-89.38883979	43.14534035	26634	320	15
-89.38888286	43.14509674	26635	320	14
-89.38901882	43.1450732	26636	320	12
-89.38913685	43.14512039	26637	320	14
-89.38911529	43.14530114	26638	320	13
-89.38904011	43.14539804	26639	320	14
-89.38901143	43.14550282	26640	320	13
-89.38901494	43.14562856	26641	320	18
-89.38919372	43.14580937	26642	954	10
-89.38936189	43.14577536	26643	954	11
-89.38956941	43.14573089	26644	954	10
-89.38973757	43.1456995	26645	954	17
-89.38999518	43.14567076	26646	954	16
-89.39018122	43.14565247	26647	951	17
-89.39034942	43.14554511	26648	320	15
-89.39032801	43.14544818	26649	320	10
-89.39027082	43.14534076	26650	320	6
-89.39019576	43.14522023	26651	320	14
-89.39030672	43.14510762	26652	320	18
-89.39047844	43.14511815	26653	320	11
-89.39053559	43.1452963	26654	320	17
-89.39053195	43.14540108	26655	320	17
-89.39052116	43.14551634	26656	320	17
-89.39069639	43.14566571	26657	554	19
-89.39081445	43.14566574	26658	554	19
-89.39102195	43.14566842	26659	554	15
-89.39121156	43.14567109	26660	554	19
-89.39146915	43.14566854	26661	554	13
-89.3917482	43.14566862	26662	544	13
-89.39446969	43.14526536	26663	781	4
-89.39417633	43.14526267	26664	781	4
-89.39411914	43.14515525	26665	970	6
-89.39401534	43.14525739	26666	781	4
-89.39390806	43.14514996	26667	970	6
-89.39373992	43.14514468	26668	970	6
-89.3934394	43.14514985	26669	970	6
-89.39316031	43.14524146	26670	970	6
-89.39260584	43.14512868	26671	970	3
-89.39273815	43.14524921	26672	970	3
-89.38999488	43.14229835	26673	320	12
-89.39013798	43.14229839	26674	320	19
-89.39032758	43.14229845	26675	320	19
-89.39052433	43.14229719	26676	320	19
-89.3907032	43.14230248	26677	320	21
-89.390925	43.14230778	26678	320	12
-89.39107882	43.14231044	26679	320	14
-89.39129698	43.142431	26680	951	17
-89.39125399	43.14255674	26681	951	14
-89.39122173	43.14268247	26682	954	17
-89.3911644	43.14287631	26683	951	15
-89.39114289	43.14295751	26684	954	17
-89.39109631	43.14310682	26685	951	16
-89.39104972	43.14327446	26686	951	13
-89.3910282	43.14337662	26687	951	13
-89.39098877	43.14352331	26688	954	13
-89.39093147	43.14365428	26689	933	12
-89.39090279	43.14376691	26690	954	13
-89.39086695	43.14388479	26691	954	15
-89.39081319	43.14407339	26692	954	14
-89.39079526	43.14417555	26693	544	15
-89.39081307	43.14432225	26694	544	21
-89.39093462	43.14448208	26695	544	13
-89.3910419	43.14457642	26696	544	19
-89.39117782	43.14463409	26697	544	22
-89.39132446	43.144697	26698	544	19
-89.39144249	43.14475466	26699	544	12
-89.39153905	43.14483328	26700	544	11
-89.39160338	43.14495904	26701	544	19
-89.39162119	43.14511884	26702	544	18
-89.39162111	43.14527078	26703	544	21
-89.39159959	43.14539652	26704	544	20
-89.3915852	43.14554059	26705	544	19
-89.39175694	43.14551182	26706	544	14
-89.3917713	43.14540704	26707	544	16
-89.3917821	43.14527344	26708	544	15
-89.39178217	43.14512936	26709	544	15
-89.39179298	43.14498791	26710	544	9
-89.39173581	43.14484905	26711	544	12
-89.3915141	43.1446499	26712	544	19
-89.39132095	43.14456602	26713	544	17
-89.39117073	43.14449263	26714	544	14
-89.39103126	43.14439042	26715	544	15
-89.39095626	43.14414678	26716	544	17
-89.39099209	43.1440289	26717	954	11
-89.39102436	43.14389007	26718	954	10
-89.39107454	43.14370409	26719	954	16
-89.39113903	43.14352335	26720	954	7
-89.39116413	43.14339762	26721	954	10
-89.39121071	43.14326403	26722	954	12
-89.39123579	43.14318282	26723	951	8
-89.3912573	43.14309638	26724	317	13
-89.3912788	43.14302828	26725	954	14
-89.39131107	43.14288421	26726	954	15
-89.39135764	43.14274538	26727	954	16
-89.39140063	43.14262227	26728	954	17
-89.39142575	43.14248081	26729	954	10
-89.39163326	43.14242847	26730	554	17
-89.39182637	43.14258047	26731	554	15
-89.39194794	43.14269052	26732	554	18
-89.39206952	43.14281106	26733	554	14
-89.39214459	43.1429211	26734	554	6
-89.39214812	43.14301017	26735	554	16
-89.39214448	43.14314115	26736	554	10
-89.39213727	43.14325641	26737	554	11
-89.39213362	43.14340573	26738	554	11
-89.39212996	43.14356553	26739	554	19
-89.3921299	43.14369389	26740	554	12
-89.39211911	43.14380915	26741	554	9
-89.39211546	43.14396633	26742	554	13
-89.39211181	43.14410255	26743	554	16
-89.39208669	43.14426758	26744	554	13
-89.39200792	43.14440116	26745	554	14
-89.39190054	43.1445033	26746	554	14
-89.39175739	43.14460543	26747	554	16
-89.39183963	43.144705	26748	554	14
-89.39196131	43.14461596	26749	554	13
-89.39207583	43.1445243	26750	554	15
-89.39220829	43.14433834	26751	554	18
-89.39226207	43.14409473	26752	554	17
-89.3922657	43.14398733	26753	554	20
-89.39227292	43.14385373	26754	554	13
-89.39227655	43.14375942	26755	554	14
-89.39228736	43.14358915	26756	554	13
-89.39229458	43.14346341	26757	554	12
-89.39229821	43.14334552	26758	554	13
-89.39229829	43.14318835	26759	554	12
-89.3923055	43.14307308	26760	554	12
-89.3922877	43.14289494	26761	554	12
-89.39221621	43.14276394	26762	554	13
-89.39206961	43.14261982	26763	554	14
